item_id,purchase_id,product_id,Quantity,UnitPrice
26995,2757,2602,1,11.02
26996,2756,2602,1,11.02
26997,2777,172,12,1.65
26998,2777,2933,12,1.65
26999,2784,2164,3,2.10
27000,2788,187,6,1.95
27001,2790,274,1,10.65
27002,2790,3644,1,10.65
27003,2792,29,4,3.75
27004,2803,667,1,8.50
27005,2803,3244,1,8.50
27006,2802,667,1,8.50
27007,2802,3244,1,8.50
27008,2801,667,1,8.50
27009,2801,3244,1,8.50
27010,2800,667,1,8.50
27011,2800,3244,1,8.50
27012,2799,667,1,8.50
27013,2799,3244,1,8.50
27014,2831,1390,4,0.85
27015,2830,1390,4,0.85
27016,2829,1390,4,0.85
27017,2828,1390,4,0.85
27018,2827,1390,4,0.85
27019,2831,495,1,3.36
27020,2830,495,1,3.36
27021,2829,495,1,3.36
27022,2828,495,1,3.36
27023,2827,495,1,3.36
27024,2911,28,1,7.62
27025,2910,28,1,7.62
27026,2909,28,1,7.62
27027,2908,28,1,7.62
27028,2907,28,1,7.62
27029,2923,1130,6,2.10
27030,2925,960,1,3.75
27031,2939,51,1,2.51
27032,2938,51,1,2.51
27033,2937,51,1,2.51
27034,2936,51,1,2.51
27035,2935,51,1,2.51
27036,2963,52,1,1.25
27037,3005,141,100,1.65
27038,3015,2273,1,16.98
27039,3014,2273,1,16.98
27040,3013,2273,1,16.98
27041,3012,2273,1,16.98
27042,3011,2273,1,16.98
27043,3015,15,1,8.47
27044,3014,15,1,8.47
27045,3013,15,1,8.47
27046,3012,15,1,8.47
27047,3011,15,1,8.47
27048,3084,815,1,1.66
27049,3083,815,1,1.66
27050,3082,815,1,1.66
27051,3081,815,1,1.66
27052,3080,815,1,1.66
27053,3094,972,1,12.72
27054,3093,972,1,12.72
27055,3092,972,1,12.72
27056,3091,972,1,12.72
27057,3090,972,1,12.72
27058,3099,1223,1,25.49
27059,3098,1223,1,25.49
27060,3097,1223,1,25.49
27061,3096,1223,1,25.49
27062,3095,1223,1,25.49
27063,3109,549,1,2.51
27064,3109,3494,1,2.51
27065,3108,549,1,2.51
27066,3108,3494,1,2.51
27067,3107,549,1,2.51
27068,3107,3494,1,2.51
27069,3106,549,1,2.51
27070,3106,3494,1,2.51
27071,3105,549,1,2.51
27072,3105,3494,1,2.51
27073,3162,615,2,12.75
27074,3178,2049,16,0.85
27075,3179,51,12,1.25
27076,3193,269,6,2.55
27077,3193,3464,6,2.55
27078,3197,111,1,7.95
27079,3209,691,2,0.00
27080,3208,691,2,0.00
27081,3207,691,2,0.00
27082,3206,691,2,0.00
27083,3205,691,2,0.00
27084,3217,673,6,2.95
27085,3255,429,2,3.36
27086,3254,429,2,3.36
27087,3253,429,2,3.36
27088,3252,429,2,3.36
27089,3251,429,2,3.36
27090,3255,717,2,2.51
27091,3254,717,2,2.51
27092,3253,717,2,2.51
27093,3252,717,2,2.51
27094,3251,717,2,2.51
27095,3255,21,1,14.43
27096,3254,21,1,14.43
27097,3253,21,1,14.43
27098,3252,21,1,14.43
27099,3251,21,1,14.43
27100,3255,992,20,0.85
27101,3254,992,20,0.85
27102,3253,992,20,0.85
27103,3252,992,20,0.85
27104,3251,992,20,0.85
27105,3278,277,1,1.25
27106,3298,1539,1,2.10
27107,3297,1539,1,2.10
27108,3296,1539,1,2.10
27109,3295,1539,1,2.10
27110,3294,1539,1,2.10
27111,3324,2892,2,0.00
27112,3324,3048,2,0.00
27113,3323,2892,2,0.00
27114,3323,3048,2,0.00
27115,3322,2892,2,0.00
27116,3322,3048,2,0.00
27117,3321,2892,2,0.00
27118,3321,3048,2,0.00
27119,3320,2892,2,0.00
27120,3320,3048,2,0.00
27121,3367,1604,2,2.55
27122,3368,1243,1,5.95
27123,3388,410,1,1.66
27124,3387,410,1,1.66
27125,3386,410,1,1.66
27126,3385,410,1,1.66
27127,3384,410,1,1.66
27128,3388,1566,3,0.85
27129,3387,1566,3,0.85
27130,3386,1566,3,0.85
27131,3385,1566,3,0.85
27132,3384,1566,3,0.85
27133,3388,2850,1,1.66
27134,3387,2850,1,1.66
27135,3386,2850,1,1.66
27136,3385,2850,1,1.66
27137,3384,2850,1,1.66
27138,3401,1395,6,1.25
27139,3418,272,9,2.55
27140,3447,2640,48,0.42
27141,3461,666,1,1.66
27142,3460,666,1,1.66
27143,3459,666,1,1.66
27144,3458,666,1,1.66
27145,3457,666,1,1.66
27146,3461,2300,3,0.84
27147,3460,2300,3,0.84
27148,3459,2300,3,0.84
27149,3458,2300,3,0.84
27150,3457,2300,3,0.84
27151,3474,197,24,0.42
27152,3474,308,36,1.25
27153,3479,141,6,1.95
27154,3487,142,24,4.25
27155,3487,3472,24,4.25
27156,3488,175,24,0.42
27157,3503,385,8,3.75
27158,3514,1184,4,4.21
27159,3513,1184,4,4.21
27160,3512,1184,4,4.21
27161,3511,1184,4,4.21
27162,3510,1184,4,4.21
27163,3527,248,3,2.10
27164,3542,1979,2,8.47
27165,3541,1979,2,8.47
27166,3540,1979,2,8.47
27167,3539,1979,2,8.47
27168,3538,1979,2,8.47
27169,3542,1972,1,0.85
27170,3541,1972,1,0.85
27171,3540,1972,1,0.85
27172,3539,1972,1,0.85
27173,3538,1972,1,0.85
27174,3548,127,12,2.95
27175,3550,624,6,2.95
27176,3576,1505,32,2.95
27177,3580,718,2,2.10
27178,3582,2759,24,0.85
27179,3583,408,12,0.85
27180,3606,77,11,5.06
27181,3605,77,11,5.06
27182,3604,77,11,5.06
27183,3603,77,11,5.06
27184,3602,77,11,5.06
27185,3612,243,6,0.55
27186,3612,1702,12,1.25
27187,3614,231,1,1.25
27188,3614,2499,1,1.25
27189,3634,483,-3,4.95
27190,3654,876,1,4.25
27191,3654,3352,1,4.25
27192,3654,53,2,5.95
27193,3654,3528,2,5.95
27194,3664,2132,36,0.42
27195,3671,2411,3,4.95
27196,3684,66,12,0.85
27197,3687,1468,8,1.25
27198,3687,1922,12,0.85
27199,3701,2100,1,0.85
27200,3700,2100,1,0.85
27201,3699,2100,1,0.85
27202,3698,2100,1,0.85
27203,3697,2100,1,0.85
27204,3701,1083,1,1.66
27205,3700,1083,1,1.66
27206,3699,1083,1,1.66
27207,3698,1083,1,1.66
27208,3697,1083,1,1.66
27209,3701,1159,1,2.51
27210,3701,3762,1,2.51
27211,3700,1159,1,2.51
27212,3700,3762,1,2.51
27213,3699,1159,1,2.51
27214,3699,3762,1,2.51
27215,3698,1159,1,2.51
27216,3698,3762,1,2.51
27217,3697,1159,1,2.51
27218,3697,3762,1,2.51
27219,3701,1208,7,1.28
27220,3700,1208,7,1.28
27221,3699,1208,7,1.28
27222,3698,1208,7,1.28
27223,3697,1208,7,1.28
27224,3701,2006,1,0.85
27225,3700,2006,1,0.85
27226,3699,2006,1,0.85
27227,3698,2006,1,0.85
27228,3697,2006,1,0.85
27229,3702,106,4,1.45
27230,3705,876,4,4.25
27231,3705,3352,4,4.25
27232,3740,1234,24,0.85
27233,3743,177,2,4.95
27234,3748,1253,5,2.10
27235,3774,215,-2,1.25
27238,3777,73,5,0.55
27239,3779,6,3,8.50
27240,3782,1365,3,4.95
27241,3782,1603,2,9.95
27242,3784,1635,5,2.10
27243,3785,22,6,4.25
27244,3798,513,9,0.85
27245,3798,3448,9,0.85
27246,3797,513,9,0.85
27247,3797,3448,9,0.85
27248,3796,513,9,0.85
27249,3796,3448,9,0.85
27250,3795,513,9,0.85
27251,3795,3448,9,0.85
27252,3794,513,9,0.85
27253,3794,3448,9,0.85
27254,3798,501,8,2.51
27255,3797,501,8,2.51
27256,3796,501,8,2.51
27257,3795,501,8,2.51
27258,3794,501,8,2.51
27259,3798,2204,2,8.47
27260,3798,2517,2,8.47
27261,3797,2204,2,8.47
27262,3797,2517,2,8.47
27263,3796,2204,2,8.47
27264,3796,2517,2,8.47
27265,3795,2204,2,8.47
27266,3795,2517,2,8.47
27267,3794,2204,2,8.47
27268,3794,2517,2,8.47
27269,3835,1400,2,1.25
27270,3837,2680,3,4.95
27271,3854,221,3,4.95
27272,3855,693,12,1.65
27273,3863,2107,4,2.51
27274,3862,2107,4,2.51
27275,3861,2107,4,2.51
27276,3860,2107,4,2.51
27277,3859,2107,4,2.51
27278,3863,782,9,0.43
27279,3863,2457,9,0.43
27280,3862,782,9,0.43
27281,3862,2457,9,0.43
27282,3861,782,9,0.43
27283,3861,2457,9,0.43
27284,3860,782,9,0.43
27285,3860,2457,9,0.43
27286,3859,782,9,0.43
27287,3859,2457,9,0.43
27288,3863,992,2,0.85
27289,3862,992,2,0.85
27290,3861,992,2,0.85
27291,3860,992,2,0.85
27292,3859,992,2,0.85
27293,3863,970,2,1.66
27294,3863,3083,2,1.66
27295,3862,970,2,1.66
27296,3862,3083,2,1.66
27297,3861,970,2,1.66
27298,3861,3083,2,1.66
27299,3860,970,2,1.66
27300,3860,3083,2,1.66
27301,3859,970,2,1.66
27302,3859,3083,2,1.66
27303,3863,2317,2,2.51
27304,3862,2317,2,2.51
27305,3861,2317,2,2.51
27306,3860,2317,2,2.51
27307,3859,2317,2,2.51
27308,3879,206,24,2.10
27309,3882,2662,3,4.95
27310,3882,3635,3,4.95
27311,3923,1732,1,0.85
27312,3922,1732,1,0.85
27313,3921,1732,1,0.85
27314,3920,1732,1,0.85
27315,3919,1732,1,0.85
27316,3940,621,2,5.95
27317,3944,1373,8,4.68
27318,3967,2420,30,2.40
27319,3974,444,36,3.39
27320,3990,19,3,5.95
27321,4009,2993,3,2.10
27322,4009,3514,3,2.10
27323,4013,681,8,3.95
27324,4014,880,3,1.45
27325,4028,889,1,1.66
27326,4028,2923,1,1.66
27327,4027,889,1,1.66
27328,4027,2923,1,1.66
27329,4026,889,1,1.66
27330,4026,2923,1,1.66
27331,4025,889,1,1.66
27332,4025,2923,1,1.66
27333,4024,889,1,1.66
27334,4024,2923,1,1.66
27335,4028,1878,1,3.36
27336,4027,1878,1,3.36
27337,4026,1878,1,3.36
27338,4025,1878,1,3.36
27339,4024,1878,1,3.36
27340,4033,2629,12,0.42
27341,4045,914,5,9.13
27342,4044,914,5,9.13
27343,4043,914,5,9.13
27344,4042,914,5,9.13
27345,4041,914,5,9.13
27346,4052,139,10,1.65
27347,4060,1118,1,12.75
27348,4061,1129,12,1.25
27349,4073,2027,1,0.85
27350,4072,2027,1,0.85
27351,4071,2027,1,0.85
27352,4070,2027,1,0.85
27353,4069,2027,1,0.85
27354,4073,1188,1,1.66
27355,4072,1188,1,1.66
27356,4071,1188,1,1.66
27357,4070,1188,1,1.66
27358,4069,1188,1,1.66
27359,4073,2876,1,2.54
27360,4072,2876,1,2.54
27361,4071,2876,1,2.54
27362,4070,2876,1,2.54
27363,4069,2876,1,2.54
27364,4085,2640,48,0.42
27365,4113,453,2,3.75
27366,4113,975,6,0.21
27367,4127,2662,2,4.95
27368,4127,3635,2,4.95
27369,4133,2252,2,2.51
27370,4132,2252,2,2.51
27371,4131,2252,2,2.51
27372,4130,2252,2,2.51
27373,4129,2252,2,2.51
27374,4157,818,16,7.65
27375,4158,526,3,1.65
27376,4158,984,3,2.95
27377,4158,1863,3,2.95
27378,4165,2399,2,2.90
27379,4164,2399,2,2.90
27380,4163,2399,2,2.90
27381,4162,2399,2,2.90
27382,4161,2399,2,2.90
27383,4165,1888,3,0.83
27384,4164,1888,3,0.83
27385,4163,1888,3,0.83
27386,4162,1888,3,0.83
27387,4161,1888,3,0.83
27388,4165,1234,3,1.63
27389,4164,1234,3,1.63
27390,4163,1234,3,1.63
27391,4162,1234,3,1.63
27392,4161,1234,3,1.63
27393,4179,36,6,1.95
27394,4186,12,4,2.10
27395,4190,1096,2,2.10
27396,4191,22,12,3.75
27397,4203,1176,6,2.10
27398,4203,3445,6,2.10
27399,4208,435,4,0.83
27400,4207,435,4,0.83
27401,4206,435,4,0.83
27402,4205,435,4,0.83
27403,4204,435,4,0.83
27404,4214,2312,2,2.95
27405,4230,3026,6,1.95
27406,4233,483,2,5.95
27407,4263,40,1,4.13
27408,4262,40,1,4.13
27409,4261,40,1,4.13
27410,4260,40,1,4.13
27411,4259,40,1,4.13
27412,4268,105,1,12.46
27413,4267,105,1,12.46
27414,4266,105,1,12.46
27415,4265,105,1,12.46
27416,4264,105,1,12.46
27417,4271,28,6,3.75
27418,4286,568,10,0.42
27419,4286,2051,1,15.95
27420,4288,1649,6,4.25
27421,4296,1252,1,4.13
27422,4295,1252,1,4.13
27423,4294,1252,1,4.13
27424,4293,1252,1,4.13
27425,4292,1252,1,4.13
27426,4296,1868,2,1.25
27427,4295,1868,2,1.25
27428,4294,1868,2,1.25
27429,4293,1868,2,1.25
27430,4292,1868,2,1.25
27431,4296,410,2,1.63
27432,4295,410,2,1.63
27433,4294,410,2,1.63
27434,4293,410,2,1.63
27435,4292,410,2,1.63
27436,4297,3032,240,2.55
27437,4302,805,1,4.13
27438,4301,805,1,4.13
27439,4300,805,1,4.13
27440,4299,805,1,4.13
27441,4298,805,1,4.13
27442,4321,732,2,1.25
27443,4336,1656,24,0.85
27444,4340,576,4,0.65
27445,4349,440,6,2.95
27446,4349,217,6,3.35
27447,4350,1216,1,6.75
27448,4351,14,6,1.65
27449,4359,27,4,3.75
27450,4362,535,2,12.75
27451,4362,2479,2,12.75
27452,4362,3417,2,12.75
27453,4369,609,3,3.75
27454,4369,3690,3,3.75
27455,4372,163,12,1.65
27456,4380,88,6,0.85
27457,4388,96,6,2.95
27458,4406,1568,5,0.83
27459,4405,1568,5,0.83
27460,4404,1568,5,0.83
27461,4403,1568,5,0.83
27462,4402,1568,5,0.83
27463,4406,797,4,1.25
27464,4405,797,4,1.25
27465,4404,797,4,1.25
27466,4403,797,4,1.25
27467,4402,797,4,1.25
27468,4411,1211,2,1.63
27469,4410,1211,2,1.63
27470,4409,1211,2,1.63
27471,4408,1211,2,1.63
27472,4407,1211,2,1.63
27473,4411,103,1,2.46
27474,4410,103,1,2.46
27475,4409,103,1,2.46
27476,4408,103,1,2.46
27477,4407,103,1,2.46
27478,4411,2228,1,0.83
27479,4410,2228,1,0.83
27480,4409,2228,1,0.83
27481,4408,2228,1,0.83
27482,4407,2228,1,0.83
27483,4411,2072,5,0.42
27484,4410,2072,5,0.42
27485,4409,2072,5,0.42
27486,4408,2072,5,0.42
27487,4407,2072,5,0.42
27488,4416,2077,16,0.42
27489,4415,2077,16,0.42
27490,4414,2077,16,0.42
27491,4413,2077,16,0.42
27492,4412,2077,16,0.42
27493,4416,789,1,0.42
27494,4415,789,1,0.42
27495,4414,789,1,0.42
27496,4413,789,1,0.42
27497,4412,789,1,0.42
27498,4421,2758,1,4.13
27499,4420,2758,1,4.13
27500,4419,2758,1,4.13
27501,4418,2758,1,4.13
27502,4417,2758,1,4.13
27503,4421,2252,2,2.46
27504,4420,2252,2,2.46
27505,4419,2252,2,2.46
27506,4418,2252,2,2.46
27507,4417,2252,2,2.46
27508,4421,2162,4,0.83
27509,4420,2162,4,0.83
27510,4419,2162,4,0.83
27511,4418,2162,4,0.83
27512,4417,2162,4,0.83
27513,4421,165,1,1.63
27514,4420,165,1,1.63
27515,4419,165,1,1.63
27516,4418,165,1,1.63
27517,4417,165,1,1.63
27518,4421,1256,1,5.79
27519,4420,1256,1,5.79
27520,4419,1256,1,5.79
27521,4418,1256,1,5.79
27522,4417,1256,1,5.79
27523,4432,215,12,1.25
27524,4446,516,3,1.65
27525,4467,1394,2,2.46
27526,4466,1394,2,2.46
27527,4465,1394,2,2.46
27528,4464,1394,2,2.46
27529,4463,1394,2,2.46
27530,4467,691,11,1.63
27531,4466,691,11,1.63
27532,4465,691,11,1.63
27533,4464,691,11,1.63
27534,4463,691,11,1.63
27535,4482,1986,1,6.63
27536,4481,1986,1,6.63
27537,4480,1986,1,6.63
27538,4479,1986,1,6.63
27539,4478,1986,1,6.63
27540,4482,234,1,2.46
27541,4481,234,1,2.46
27542,4480,234,1,2.46
27543,4479,234,1,2.46
27544,4478,234,1,2.46
27545,4487,1288,1,1.63
27546,4487,3665,1,1.63
27547,4486,1288,1,1.63
27548,4486,3665,1,1.63
27549,4485,1288,1,1.63
27550,4485,3665,1,1.63
27551,4484,1288,1,1.63
27552,4484,3665,1,1.63
27553,4483,1288,1,1.63
27554,4483,3665,1,1.63
27555,4511,2409,36,0.42
27556,4520,1211,1,1.63
27557,4519,1211,1,1.63
27558,4518,1211,1,1.63
27559,4517,1211,1,1.63
27560,4516,1211,1,1.63
27561,4520,127,1,5.79
27562,4519,127,1,5.79
27563,4518,127,1,5.79
27564,4517,127,1,5.79
27565,4516,127,1,5.79
27566,4531,161,1,8.50
27567,4534,1129,12,1.25
27568,4534,711,12,1.25
27569,4538,2043,24,0.85
27570,4543,1549,12,0.75
27571,4547,1468,12,1.25
27572,4554,1472,2,9.95
27573,4554,2890,2,9.95
27574,4565,1017,1,20.79
27575,4564,1017,1,20.79
27576,4563,1017,1,20.79
27577,4562,1017,1,20.79
27578,4561,1017,1,20.79
27579,4566,1373,1,4.65
27580,4570,382,1,2.95
27581,4569,382,1,2.95
27582,4582,132,1,3.95
27583,4584,37,1,1.95
27584,4598,27,8,3.75
27585,4597,27,8,3.75
27586,4600,770,6,1.69
27587,4600,3465,6,1.69
27588,4623,2600,1,1.65
27589,4623,1240,1,4.95
27590,4626,961,2,3.75
27591,4630,264,3,2.95
27592,4631,610,192,0.64
27593,4645,1465,2,1.25
27594,4672,2104,1,4.13
27595,4671,2104,1,4.13
27596,4670,2104,1,4.13
27597,4669,2104,1,4.13
27598,4668,2104,1,4.13
27599,4672,1644,5,0.42
27600,4671,1644,5,0.42
27601,4670,1644,5,0.42
27602,4669,1644,5,0.42
27603,4668,1644,5,0.42
27604,4672,76,1,0.83
27605,4671,76,1,0.83
27606,4670,76,1,0.83
27607,4669,76,1,0.83
27608,4668,76,1,0.83
27609,4677,906,2,2.46
27610,4676,906,2,2.46
27611,4675,906,2,2.46
27612,4674,906,2,2.46
27613,4673,906,2,2.46
27614,4707,629,6,2.95
27615,4731,1118,1,10.00
27616,4741,693,2,3.29
27617,4740,693,2,3.29
27618,4739,693,2,3.29
27619,4738,693,2,3.29
27620,4737,693,2,3.29
27621,4736,693,2,3.29
27622,4735,693,2,3.29
27623,4734,693,2,3.29
27624,4733,693,2,3.29
27625,4732,693,2,3.29
27626,4741,1589,1,4.13
27627,4740,1589,1,4.13
27628,4739,1589,1,4.13
27629,4738,1589,1,4.13
27630,4737,1589,1,4.13
27631,4736,1589,1,4.13
27632,4735,1589,1,4.13
27633,4734,1589,1,4.13
27634,4733,1589,1,4.13
27635,4732,1589,1,4.13
27636,4746,356,1,4.13
27637,4746,3563,1,4.13
27638,4745,356,1,4.13
27639,4745,3563,1,4.13
27640,4744,356,1,4.13
27641,4744,3563,1,4.13
27642,4743,356,1,4.13
27643,4743,3563,1,4.13
27644,4742,356,1,4.13
27645,4742,3563,1,4.13
27646,4746,756,1,16.63
27647,4745,756,1,16.63
27648,4744,756,1,16.63
27649,4743,756,1,16.63
27650,4742,756,1,16.63
27651,4746,385,1,7.46
27652,4745,385,1,7.46
27653,4744,385,1,7.46
27654,4743,385,1,7.46
27655,4742,385,1,7.46
27656,4770,1216,1,13.29
27657,4769,1216,1,13.29
27658,4768,1216,1,13.29
27659,4767,1216,1,13.29
27660,4766,1216,1,13.29
27661,4770,274,1,20.79
27662,4770,3644,1,20.79
27663,4769,274,1,20.79
27664,4769,3644,1,20.79
27665,4768,274,1,20.79
27666,4768,3644,1,20.79
27667,4767,274,1,20.79
27668,4767,3644,1,20.79
27669,4766,274,1,20.79
27670,4766,3644,1,20.79
27671,4770,903,1,8.29
27672,4769,903,1,8.29
27673,4768,903,1,8.29
27674,4767,903,1,8.29
27675,4766,903,1,8.29
27676,4775,133,1,11.63
27677,4774,133,1,11.63
27678,4773,133,1,11.63
27679,4777,133,1,11.63
27680,4776,133,1,11.63
27681,4788,298,4,2.95
27682,4788,3035,4,2.95
27683,4790,890,12,0.85
27684,4795,40,4,1.65
27685,4803,836,1,2.95
27687,4807,1069,1,2.10
27688,4831,35,1,5.79
27689,4830,35,1,5.79
27690,4829,35,1,5.79
27691,4828,35,1,5.79
27692,4827,35,1,5.79
27693,4832,1635,4,2.10
27694,4835,684,25,0.42
27695,4842,1364,1,14.13
27696,4841,1364,1,14.13
27697,4840,1364,1,14.13
27698,4839,1364,1,14.13
27699,4838,1364,1,14.13
27700,4864,93,12,2.10
27701,4870,880,12,1.45
27702,4875,1554,12,0.42
27703,4917,1422,2,7.95
27704,4917,3441,2,7.95
27705,4917,3590,2,7.95
27706,4921,2661,4,3.95
27707,4933,362,1,2.46
27708,4937,362,1,2.46
27709,4936,362,1,2.46
27710,4935,362,1,2.46
27711,4934,362,1,2.46
27712,4940,61,20,1.65
27713,4940,645,20,1.65
27714,4952,295,-3,1.65
27715,4956,777,10,1.95
27716,4956,3317,10,1.95
27717,4976,1062,2,1.45
27718,4976,15,1,4.25
27719,4979,662,3,4.95
27720,4981,479,4,1.25
27721,4990,27,4,3.75
27722,5033,1085,-72,0.85
27723,5039,2070,12,34.95
27724,5063,235,4,9.95
27725,5069,758,2,7.95
27726,5088,3042,4,1.25
27727,5089,894,10,1.25
27728,5093,1285,1,2.10
27729,5093,2979,1,2.10
27730,5115,1646,2,1.63
27731,5114,1646,2,1.63
27732,5113,1646,2,1.63
27733,5112,1646,2,1.63
27734,5111,1646,2,1.63
27735,5115,955,1,246.37
27736,5115,3564,1,246.37
27737,5114,955,1,246.37
27738,5114,3564,1,246.37
27739,5113,955,1,246.37
27740,5113,3564,1,246.37
27741,5112,955,1,246.37
27742,5112,3564,1,246.37
27743,5111,955,1,246.37
27744,5111,3564,1,246.37
27745,5115,68,1,4.96
27746,5114,68,1,4.96
27747,5113,68,1,4.96
27748,5112,68,1,4.96
27749,5111,68,1,4.96
27750,5118,59,4,2.95
27751,5126,1142,2,0.42
27752,5137,1,32,2.55
27753,5155,1617,2,7.95
27754,5158,129,3,2.95
27755,5158,3506,3,2.95
27756,5198,385,4,3.75
27757,5199,1733,20,1.25
27758,5229,1134,2,2.10
27759,5228,1134,2,2.10
27760,5227,1134,2,2.10
27761,5226,1134,2,2.10
27762,5225,1134,2,2.10
27763,5254,1831,-1,6.75
27764,5254,2861,-1,6.75
27765,5259,468,2,1.25
27766,5259,230,10,1.65
27767,5269,1016,1,4.95
27768,5299,573,-10,1.95
27769,5302,194,16,4.95
27770,5302,2898,16,4.95
27771,5306,306,12,2.10
27772,5306,858,24,1.25
27773,5309,10,8,1.69
27774,5396,905,4,4.25
27775,5415,1883,1,3.29
27776,5414,1883,1,3.29
27777,5413,1883,1,3.29
27778,5412,1883,1,3.29
27779,5411,1883,1,3.29
27780,5604,2639,2,3.75
27781,5616,253,1,1.25
27782,5615,253,1,1.25
27783,5614,253,1,1.25
27784,5613,253,1,1.25
27785,5612,253,1,1.25
27786,5627,133,2,5.95
27787,5633,106,4,1.45
27788,5643,790,12,0.65
27789,5648,1202,3,3.29
27790,5647,1202,3,3.29
27791,5646,1202,3,3.29
27792,5645,1202,3,3.29
27793,5644,1202,3,3.29
27794,5687,289,6,1.25
27795,5694,675,4,2.46
27796,5693,675,4,2.46
27797,5692,675,4,2.46
27798,5691,675,4,2.46
27799,5690,675,4,2.46
27800,5700,132,3,3.95
27801,5703,308,-42,1.06
27802,5716,1287,1,1.49
27803,5716,3377,1,1.49
27804,5726,38,12,1.95
27805,5741,1819,-2,0.85
27806,5748,2279,12,1.65
27807,5751,1096,24,2.10
27808,5786,898,2,7.95
27809,5784,898,2,7.95
27810,5796,712,6,1.65
27811,5796,3010,6,1.65
27812,5859,46,1,40.00
27813,5859,2991,1,40.00
27814,5862,168,12,0.85
27815,5867,129,3,2.95
27816,5867,3506,3,2.95
27817,5870,717,2,1.25
27818,5877,3019,25,0.42
27819,5882,1691,1,2.46
27820,5881,1691,1,2.46
27821,5880,1691,1,2.46
27822,5879,1691,1,2.46
27823,5878,1691,1,2.46
27824,5882,766,4,1.63
27825,5881,766,4,1.63
27826,5880,766,4,1.63
27827,5879,766,4,1.63
27828,5878,766,4,1.63
27829,5897,556,6,2.95
27830,5901,308,96,1.06
27831,5904,386,4,3.75
27832,5907,22,12,3.75
27833,5913,515,16,1.65
27834,5912,515,16,1.65
27835,5911,515,16,1.65
27836,5910,515,16,1.65
27837,5909,515,16,1.65
27838,5933,1654,1,4.96
27839,5932,1654,1,4.96
27840,5931,1654,1,4.96
27841,5930,1654,1,4.96
27842,5929,1654,1,4.96
27843,5948,1249,3,5.79
27844,5947,1249,3,5.79
27845,5946,1249,3,5.79
27846,5945,1249,3,5.79
27847,5944,1249,3,5.79
27848,5965,1498,1,4.13
27849,5964,1498,1,4.13
27850,5963,1498,1,4.13
27851,5962,1498,1,4.13
27852,5961,1498,1,4.13
27853,5965,56,1,7.46
27854,5965,3604,1,7.46
27855,5965,3623,1,7.46
27856,5964,56,1,7.46
27857,5964,3604,1,7.46
27858,5964,3623,1,7.46
27859,5963,56,1,7.46
27860,5963,3604,1,7.46
27861,5963,3623,1,7.46
27862,5962,56,1,7.46
27863,5962,3604,1,7.46
27864,5962,3623,1,7.46
27865,5961,56,1,7.46
27866,5961,3604,1,7.46
27867,5961,3623,1,7.46
27868,5971,86,24,1.25
27869,6008,173,2,0.85
27871,6008,36,1,1.95
27872,6014,56,6,2.95
27873,6014,3604,6,2.95
27874,6014,3623,6,2.95
27875,6036,1187,1,2.95
27876,6041,1005,10,2.46
27877,6040,1005,10,2.46
27878,6039,1005,10,2.46
27879,6038,1005,10,2.46
27880,6037,1005,10,2.46
27881,6041,375,1,3.29
27882,6040,375,1,3.29
27883,6039,375,1,3.29
27884,6038,375,1,3.29
27885,6037,375,1,3.29
27886,6041,812,2,0.83
27887,6041,2802,2,0.83
27888,6040,812,2,0.83
27889,6040,2802,2,0.83
27890,6039,812,2,0.83
27891,6039,2802,2,0.83
27892,6038,812,2,0.83
27893,6038,2802,2,0.83
27894,6037,812,2,0.83
27895,6037,2802,2,0.83
27896,6041,115,1,4.13
27897,6040,115,1,4.13
27898,6039,115,1,4.13
27899,6038,115,1,4.13
27900,6037,115,1,4.13
27901,6043,669,48,2.55
27902,6045,1089,12,1.25
27903,6045,629,6,2.95
27904,6051,212,12,2.95
27905,6051,862,5,2.95
27906,6053,1226,24,1.95
27907,6053,1781,24,1.95
27908,6053,1648,12,4.95
27909,6054,1088,4,14.95
27910,6055,375,12,1.65
27911,6059,78,20,1.95
27912,6075,568,2,0.42
27913,6077,2592,4,4.25
27914,6079,2443,432,0.36
27915,6091,1546,1,2.46
27916,6090,1546,1,2.46
27917,6089,1546,1,2.46
27918,6088,1546,1,2.46
27919,6087,1546,1,2.46
27920,6086,1546,1,2.46
27921,6085,1546,1,2.46
27922,6084,1546,1,2.46
27923,6083,1546,1,2.46
27924,6082,1546,1,2.46
27925,6096,164,1,1.63
27926,6095,164,1,1.63
27927,6094,164,1,1.63
27928,6093,164,1,1.63
27929,6092,164,1,1.63
27930,6098,105,3,5.95
27931,6120,1147,2,0.83
27932,6119,1147,2,0.83
27933,6118,1147,2,0.83
27934,6117,1147,2,0.83
27935,6116,1147,2,0.83
27936,6115,1147,2,0.83
27937,6114,1147,2,0.83
27938,6113,1147,2,0.83
27939,6112,1147,2,0.83
27940,6111,1147,2,0.83
27941,6120,61,2,4.13
27942,6119,61,2,4.13
27943,6118,61,2,4.13
27944,6117,61,2,4.13
27945,6116,61,2,4.13
27946,6115,61,2,4.13
27947,6114,61,2,4.13
27948,6113,61,2,4.13
27949,6112,61,2,4.13
27950,6111,61,2,4.13
27951,6120,1182,1,2.46
27952,6119,1182,1,2.46
27953,6118,1182,1,2.46
27954,6117,1182,1,2.46
27955,6116,1182,1,2.46
27956,6115,1182,1,2.46
27957,6114,1182,1,2.46
27958,6113,1182,1,2.46
